"id","bspl","detailname","resultname","resultname_old"
7146,BS,사외적립자산-퇴직연금,순확정급여부채,순확정급여부채
7147,BS,퇴직급여부채,순확정급여부채,순확정급여부채
7148,BS,사외적립자산-단체퇴직보험예치금,순확정급여부채,순확정급여부채
7149,BS,사외적립자산-국민연금전환금,순확정급여부채,순확정급여부채
7150,BS,사외적립자산-퇴직보험예치금,순확정급여부채,순확정급여부채
7151,BS,사외적립자산-퇴직연금운용자산,순확정급여부채,순확정급여부채
7152,BS,사외적립자산-기타,순확정급여부채,순확정급여부채
7153,BS,제품보증충당부채,비유동성충당부채,비유동성충당부채
7154,BS,공사손실충당부채,비유동성충당부채,비유동성충당부채
7155,BS,하자보수충당부채,비유동성충당부채,비유동성충당부채
7156,BS,상여충당부채,비유동성충당부채,비유동성충당부채
7157,BS,복구충당부채,비유동성충당부채,비유동성충당부채
7158,BS,우발손실충당부채,비유동성충당부채,비유동성충당부채
7159,BS,장기선수수익,기타비유동부채,기타비유동부채
7160,BS,기타장기종업원급여부채,기타비유동부채,기타비유동부채
7161,BS,우선주자본금,보통주자본금,보통주자본금
7162,BS,자본금-보통주,보통주자본금,보통주자본금
7163,BS,자본금-우선주,보통주자본금,보통주자본금
7164,BS,자본금-신주납입금,보통주자본금,보통주자본금
7165,BS,자본금-기타,보통주자본금,보통주자본금
7166,BS,주식발행초과금,자본잉여금,자본잉여금
7167,BS,자본준비금-주식발행초과금,자본잉여금,자본잉여금
7168,BS,자본준비금-감자차익,자본잉여금,자본잉여금
7169,BS,자본준비금-합병차익,자본잉여금,자본잉여금
7170,BS,자본준비금-자기주식처분이익,자본잉여금,자본잉여금
7171,BS,기타자본잉여금-자산수증이익,자본잉여금,자본잉여금
7172,BS,기타자본잉여금-채무면제이익,자본잉여금,자본잉여금
7173,BS,기타자본잉여금-재평가적립금,자본잉여금,자본잉여금
7174,BS,기타자본잉여금-주식매수선택권,자본잉여금,자본잉여금
7175,BS,기타자본잉여금-전환권대가,자본잉여금,자본잉여금
7176,BS,기타자본잉여금-신주인수권대가,자본잉여금,자본잉여금
7177,BS,기타자본잉여금-신주청약증거금,자본잉여금,자본잉여금
7178,BS,기타자본잉여금-지분법변동,자본잉여금,자본잉여금
7179,BS,기타자본잉여금-부의지분법변동,자본잉여금,자본잉여금
